date,PM2.5,PM10,station_name,latitude,longitude
2022-08-08,16.9,17.3,US Embassy,51.128736,71.46939
2022-08-09,12.1,17.3,US Embassy,51.128736,71.46939
2022-08-10,17.3,13.0,US Embassy,51.128736,71.46939
2022-08-11,10.1,25.9,US Embassy,51.128736,71.46939
2022-08-12,23.0,18.4,US Embassy,51.128736,71.46939
2022-08-13,11.5,13.0,US Embassy,51.128736,71.46939
2022-08-14,7.0,10.8,US Embassy,51.128736,71.46939
2022-08-15,9.6,14.0,US Embassy,51.128736,71.46939
2022-08-16,11.0,15.1,US Embassy,51.128736,71.46939
2022-08-17,10.6,15.1,US Embassy,51.128736,71.46939
2022-08-18,8.9,10.8,US Embassy,51.128736,71.46939
2022-08-19,7.2,6.5,US Embassy,51.128736,71.46939
2022-08-28,7.9,23.8,US Embassy,51.128736,71.46939
2022-08-29,15.9,25.9,US Embassy,51.128736,71.46939
2022-08-30,15.0,28.1,US Embassy,51.128736,71.46939
2022-08-31,15.0,32.4,US Embassy,51.128736,71.46939
2022-09-01,13.5,40.0,US Embassy,51.128736,71.46939
2022-09-02,17.8,35.6,US Embassy,51.128736,71.46939
2022-09-03,14.0,16.2,US Embassy,51.128736,71.46939
2022-09-04,10.3,17.3,US Embassy,51.128736,71.46939
2022-09-05,10.8,21.6,US Embassy,51.128736,71.46939
2022-09-06,9.4,40.0,US Embassy,51.128736,71.46939
2022-09-07,10.3,14.0,US Embassy,51.128736,71.46939
2022-09-08,5.8,18.4,US Embassy,51.128736,71.46939
2022-09-09,8.6,20.5,US Embassy,51.128736,71.46939
2022-09-10,9.1,8.6,US Embassy,51.128736,71.46939
2022-09-11,7.4,7.6,US Embassy,51.128736,71.46939
2022-09-12,7.7,16.2,US Embassy,51.128736,71.46939
2022-09-13,10.8,15.1,US Embassy,51.128736,71.46939
2022-09-14,12.0,14.0,US Embassy,51.128736,71.46939
2022-09-15,12.0,15.1,US Embassy,51.128736,71.46939
2022-09-16,9.6,15.1,US Embassy,51.128736,71.46939
2022-09-17,8.2,16.2,US Embassy,51.128736,71.46939
2022-09-18,15.0,20.5,US Embassy,51.128736,71.46939
2022-09-19,15.0,32.4,US Embassy,51.128736,71.46939
2022-09-20,32.1,21.6,US Embassy,51.128736,71.46939
2022-09-21,18.8,24.8,US Embassy,51.128736,71.46939
2022-09-22,26.8,28.1,US Embassy,51.128736,71.46939
2022-09-23,24.9,23.8,US Embassy,51.128736,71.46939
2022-09-24,12.1,19.4,US Embassy,51.128736,71.46939
2022-09-25,8.4,23.8,US Embassy,51.128736,71.46939
2022-09-26,10.1,8.6,US Embassy,51.128736,71.46939
2022-09-27,7.0,7.6,US Embassy,51.128736,71.46939
2022-09-28,10.8,9.7,US Embassy,51.128736,71.46939
2022-09-29,9.4,11.9,US Embassy,51.128736,71.46939
2022-09-30,14.5,15.1,US Embassy,51.128736,71.46939
2022-10-01,15.0,16.2,US Embassy,51.128736,71.46939
2022-10-02,17.3,15.1,US Embassy,51.128736,71.46939
2022-10-03,11.3,27.0,US Embassy,51.128736,71.46939
2022-10-04,24.5,32.4,US Embassy,51.128736,71.46939
2022-10-05,32.5,41.0,US Embassy,51.128736,71.46939
2022-10-06,27.3,27.0,US Embassy,51.128736,71.46939
2022-10-07,20.2,16.2,US Embassy,51.128736,71.46939
2022-10-08,9.4,9.7,US Embassy,51.128736,71.46939
2022-10-09,9.8,10.8,US Embassy,51.128736,71.46939
2022-10-10,8.6,19.4,US Embassy,51.128736,71.46939
2022-10-11,13.5,40.0,US Embassy,51.128736,71.46939
2022-10-12,42.4,20.5,US Embassy,51.128736,71.46939
2022-10-13,13.5,16.2,US Embassy,51.128736,71.46939
2022-10-14,10.3,24.8,US Embassy,51.128736,71.46939
2022-10-15,31.1,20.5,US Embassy,51.128736,71.46939
2022-10-16,14.0,13.0,US Embassy,51.128736,71.46939
2022-10-17,10.6,9.7,US Embassy,51.128736,71.46939
2022-10-18,7.9,16.2,US Embassy,51.128736,71.46939
2022-10-19,7.0,6.5,US Embassy,51.128736,71.46939
2022-10-20,7.4,8.6,US Embassy,51.128736,71.46939
2022-10-21,7.0,10.8,US Embassy,51.128736,71.46939
2022-10-22,11.3,5.4,US Embassy,51.128736,71.46939
2022-10-23,7.0,9.7,US Embassy,51.128736,71.46939
2022-10-24,7.9,8.6,US Embassy,51.128736,71.46939
2022-10-25,7.9,7.6,US Embassy,51.128736,71.46939
2022-10-26,5.0,7.6,US Embassy,51.128736,71.46939
2022-10-27,6.7,6.5,US Embassy,51.128736,71.46939
2022-10-28,7.2,16.2,US Embassy,51.128736,71.46939
2022-10-29,15.4,14.0,US Embassy,51.128736,71.46939
2022-10-30,10.6,10.8,US Embassy,51.128736,71.46939
2022-10-31,8.9,8.6,US Embassy,51.128736,71.46939
2022-11-01,7.2,6.5,US Embassy,51.128736,71.46939
2022-11-02,5.8,4.3,US Embassy,51.128736,71.46939
2022-11-03,5.8,3.2,US Embassy,51.128736,71.46939
2022-11-04,4.3,5.4,US Embassy,51.128736,71.46939
2022-11-05,6.5,7.6,US Embassy,51.128736,71.46939
2022-11-06,8.4,8.6,US Embassy,51.128736,71.46939
2022-11-07,9.1,14.0,US Embassy,51.128736,71.46939
2022-11-08,16.4,6.5,US Embassy,51.128736,71.46939
2022-11-09,7.0,6.5,US Embassy,51.128736,71.46939
2022-11-10,7.0,5.4,US Embassy,51.128736,71.46939
2022-11-11,5.8,3.2,US Embassy,51.128736,71.46939
2022-11-12,3.4,4.3,US Embassy,51.128736,71.46939
2022-11-13,4.1,7.6,US Embassy,51.128736,71.46939
2022-11-14,6.7,4.3,US Embassy,51.128736,71.46939
2022-11-15,3.8,6.5,US Embassy,51.128736,71.46939
2022-11-16,6.2,7.6,US Embassy,51.128736,71.46939
2022-11-17,7.7,15.1,US Embassy,51.128736,71.46939
2022-11-18,12.0,20.5,US Embassy,51.128736,71.46939
2022-11-19,20.7,25.9,US Embassy,51.128736,71.46939
2022-11-20,26.8,32.4,US Embassy,51.128736,71.46939
2022-11-21,37.1,21.6,US Embassy,51.128736,71.46939
2022-11-22,17.3,18.4,US Embassy,51.128736,71.46939
2022-11-23,15.9,17.3,US Embassy,51.128736,71.46939
2022-11-24,14.5,16.2,US Embassy,51.128736,71.46939
2022-11-25,19.7,28.1,US Embassy,51.128736,71.46939
2022-11-26,22.1,22.7,US Embassy,51.128736,71.46939
2022-11-27,35.4,19.4,US Embassy,51.128736,71.46939
2022-11-28,29.2,19.4,US Embassy,51.128736,71.46939
2022-11-29,21.6,27.0,US Embassy,51.128736,71.46939
2022-11-30,39.2,16.2,US Embassy,51.128736,71.46939
2022-12-01,15.9,17.3,US Embassy,51.128736,71.46939
2022-12-02,12.0,17.3,US Embassy,51.128736,71.46939
2022-12-03,12.0,28.1,US Embassy,51.128736,71.46939
2022-12-04,24.5,27.0,US Embassy,51.128736,71.46939
2022-12-05,23.5,99.4,US Embassy,51.128736,71.46939
2022-12-06,94.2,97.4,US Embassy,51.128736,71.46939
2022-12-07,146.5,49.7,US Embassy,51.128736,71.46939
2022-12-12,7.2,6.5,US Embassy,51.128736,71.46939
2022-12-13,8.9,25.9,US Embassy,51.128736,71.46939
2022-12-14,36.3,19.4,US Embassy,51.128736,71.46939
2022-12-15,30.2,48.6,US Embassy,51.128736,71.46939
2022-12-16,29.7,89.3,US Embassy,51.128736,71.46939
2022-12-20,12.6,16.2,US Embassy,51.128736,71.46939
2022-12-21,12.0,15.1,US Embassy,51.128736,71.46939
2023-05-02,24.0,8.6,US Embassy,51.128736,71.46939
2023-05-03,16.9,10.8,US Embassy,51.128736,71.46939
2023-05-04,12.6,8.6,US Embassy,51.128736,71.46939
2023-05-05,22.6,16.2,US Embassy,51.128736,71.46939
2023-05-06,34.4,23.8,US Embassy,51.128736,71.46939
2023-05-07,13.1,9.7,US Embassy,51.128736,71.46939
2023-05-08,23.0,9.7,US Embassy,51.128736,71.46939
2023-05-09,43.6,41.0,US Embassy,51.128736,71.46939
2023-05-10,51.3,49.7,US Embassy,51.128736,71.46939
2023-05-11,27.8,20.5,US Embassy,51.128736,71.46939
2023-05-12,38.3,33.5,US Embassy,51.128736,71.46939
2023-05-13,37.9,32.4,US Embassy,51.128736,71.46939
2023-05-14,15.4,11.9,US Embassy,51.128736,71.46939
2023-05-15,24.0,17.3,US Embassy,51.128736,71.46939
2023-05-16,37.5,22.7,US Embassy,51.128736,71.46939
2023-05-17,15.9,10.8,US Embassy,51.128736,71.46939
2023-05-18,8.4,5.4,US Embassy,51.128736,71.46939
2023-05-19,8.9,4.3,US Embassy,51.128736,71.46939
2023-05-20,10.1,6.5,US Embassy,51.128736,71.46939
2023-05-21,9.8,7.6,US Embassy,51.128736,71.46939
2023-05-22,10.8,7.6,US Embassy,51.128736,71.46939
2023-05-23,17.3,10.8,US Embassy,51.128736,71.46939
2023-05-24,12.1,11.9,US Embassy,51.128736,71.46939
2023-05-25,26.4,16.2,US Embassy,51.128736,71.46939
2023-05-26,18.8,10.8,US Embassy,51.128736,71.46939
2023-05-27,10.1,5.4,US Embassy,51.128736,71.46939
2023-05-28,10.3,6.5,US Embassy,51.128736,71.46939
2023-06-01,11.0,8.6,US Embassy,51.128736,71.46939
2023-06-02,10.8,7.6,US Embassy,51.128736,71.46939
2023-06-03,11.5,8.6,US Embassy,51.128736,71.46939
2023-06-04,10.1,8.6,US Embassy,51.128736,71.46939
2023-06-05,15.4,6.5,US Embassy,51.128736,71.46939
2023-06-21,4.1,5.4,US Embassy,51.128736,71.46939
2023-06-22,7.0,4.3,US Embassy,51.128736,71.46939
2023-06-23,7.7,4.3,US Embassy,51.128736,71.46939
2023-06-24,5.8,3.2,US Embassy,51.128736,71.46939
2023-06-25,7.4,5.4,US Embassy,51.128736,71.46939
2023-06-26,9.6,4.3,US Embassy,51.128736,71.46939
2023-06-27,5.0,3.2,US Embassy,51.128736,71.46939
2023-06-28,7.2,4.3,US Embassy,51.128736,71.46939
2023-06-29,7.7,5.4,US Embassy,51.128736,71.46939
2023-06-30,9.4,6.5,US Embassy,51.128736,71.46939
2023-07-01,9.1,5.4,US Embassy,51.128736,71.46939
2023-07-02,8.4,4.3,US Embassy,51.128736,71.46939
2023-07-03,7.4,6.5,US Embassy,51.128736,71.46939
2023-07-04,11.5,7.6,US Embassy,51.128736,71.46939
2023-07-05,10.6,9.7,US Embassy,51.128736,71.46939
2023-07-06,12.1,9.7,US Embassy,51.128736,71.46939
2023-07-07,12.1,10.8,US Embassy,51.128736,71.46939
2023-07-08,13.5,8.6,US Embassy,51.128736,71.46939
2023-07-09,10.1,13.0,US Embassy,51.128736,71.46939
2023-07-10,27.3,9.7,US Embassy,51.128736,71.46939
2023-07-11,11.3,10.8,US Embassy,51.128736,71.46939
2023-07-12,15.0,8.6,US Embassy,51.128736,71.46939
2023-07-13,12.1,5.4,US Embassy,51.128736,71.46939
2023-07-14,9.6,3.2,US Embassy,51.128736,71.46939
2023-07-15,10.3,5.4,US Embassy,51.128736,71.46939
2023-07-16,7.7,6.5,US Embassy,51.128736,71.46939
2023-07-17,9.8,6.5,US Embassy,51.128736,71.46939
2023-07-18,10.1,4.3,US Embassy,51.128736,71.46939
2023-07-19,6.0,5.4,US Embassy,51.128736,71.46939
2023-07-20,7.2,5.4,US Embassy,51.128736,71.46939
2023-07-21,7.2,4.3,US Embassy,51.128736,71.46939
2023-07-22,6.0,6.5,US Embassy,51.128736,71.46939
2023-07-23,11.0,6.5,US Embassy,51.128736,71.46939
2023-07-24,7.0,7.6,US Embassy,51.128736,71.46939
2023-07-25,9.1,8.6,US Embassy,51.128736,71.46939
2023-07-26,16.9,6.5,US Embassy,51.128736,71.46939
2023-07-27,9.4,7.6,US Embassy,51.128736,71.46939
2023-07-28,9.4,8.6,US Embassy,51.128736,71.46939
2023-07-29,10.6,5.4,US Embassy,51.128736,71.46939
2023-07-30,6.5,7.6,US Embassy,51.128736,71.46939
2023-07-31,9.1,7.6,US Embassy,51.128736,71.46939
2023-08-01,13.1,6.5,US Embassy,51.128736,71.46939
2023-08-02,9.6,8.6,US Embassy,51.128736,71.46939
2023-08-03,11.8,7.6,US Embassy,51.128736,71.46939
2023-08-04,10.3,7.6,US Embassy,51.128736,71.46939
2023-08-05,9.1,7.6,US Embassy,51.128736,71.46939
2023-08-06,10.6,7.6,US Embassy,51.128736,71.46939
2023-08-07,9.4,5.4,US Embassy,51.128736,71.46939
2023-08-08,9.6,7.6,US Embassy,51.128736,71.46939
2023-08-09,9.8,8.6,US Embassy,51.128736,71.46939
2023-08-10,13.1,5.4,US Embassy,51.128736,71.46939
2023-08-11,8.9,4.3,US Embassy,51.128736,71.46939
2023-08-12,7.7,3.2,US Embassy,51.128736,71.46939
2023-08-13,6.0,3.2,US Embassy,51.128736,71.46939
2023-08-14,5.5,5.4,US Embassy,51.128736,71.46939
2023-08-15,7.7,6.5,US Embassy,51.128736,71.46939
2023-08-16,10.3,6.5,US Embassy,51.128736,71.46939
2023-08-17,8.4,7.6,US Embassy,51.128736,71.46939
2023-08-18,10.1,7.6,US Embassy,51.128736,71.46939
2023-08-19,10.3,11.9,US Embassy,51.128736,71.46939
2023-08-20,15.0,6.5,US Embassy,51.128736,71.46939
2023-08-21,7.7,6.5,US Embassy,51.128736,71.46939
2023-08-22,8.9,7.6,US Embassy,51.128736,71.46939
2023-08-23,9.4,6.5,US Embassy,51.128736,71.46939
2023-08-24,8.2,5.4,US Embassy,51.128736,71.46939
2023-08-25,7.2,6.5,US Embassy,51.128736,71.46939
2023-08-26,8.2,6.5,US Embassy,51.128736,71.46939
2023-08-27,7.2,4.3,US Embassy,51.128736,71.46939
2023-08-28,5.3,4.3,US Embassy,51.128736,71.46939
2023-08-31,6.0,,US Embassy,51.128736,71.46939
2023-09-01,6.2,,US Embassy,51.128736,71.46939
2023-09-02,7.7,,US Embassy,51.128736,71.46939
2023-09-03,6.2,,US Embassy,51.128736,71.46939
2023-09-04,11.0,,US Embassy,51.128736,71.46939
2023-09-05,6.5,,US Embassy,51.128736,71.46939
2023-09-06,5.3,,US Embassy,51.128736,71.46939
2023-09-07,8.4,,US Embassy,51.128736,71.46939
2023-09-08,8.2,,US Embassy,51.128736,71.46939
2023-09-09,8.6,,US Embassy,51.128736,71.46939
2023-09-10,8.6,,US Embassy,51.128736,71.46939
2023-09-11,9.6,,US Embassy,51.128736,71.46939
2023-09-12,4.8,,US Embassy,51.128736,71.46939
2023-09-13,9.8,,US Embassy,51.128736,71.46939
2023-09-14,12.1,,US Embassy,51.128736,71.46939
2023-09-15,21.1,,US Embassy,51.128736,71.46939
2023-09-16,19.7,,US Embassy,51.128736,71.46939
2023-09-17,27.3,,US Embassy,51.128736,71.46939
2023-09-18,31.6,,US Embassy,51.128736,71.46939
2023-09-19,17.8,,US Embassy,51.128736,71.46939
2023-09-20,15.0,,US Embassy,51.128736,71.46939
2023-09-21,20.2,,US Embassy,51.128736,71.46939
2023-09-22,11.0,,US Embassy,51.128736,71.46939
2023-09-23,7.4,,US Embassy,51.128736,71.46939
2023-09-24,9.8,,US Embassy,51.128736,71.46939
2023-09-25,10.8,,US Embassy,51.128736,71.46939
2023-09-26,16.4,,US Embassy,51.128736,71.46939
2023-09-27,16.4,,US Embassy,51.128736,71.46939
2023-09-28,19.7,,US Embassy,51.128736,71.46939
2023-09-29,19.7,,US Embassy,51.128736,71.46939
2023-09-30,20.2,,US Embassy,51.128736,71.46939
2023-10-01,24.5,,US Embassy,51.128736,71.46939
2023-10-02,16.9,21.6,US Embassy,51.128736,71.46939
2023-10-03,22.6,18.4,US Embassy,51.128736,71.46939
2023-10-04,34.9,33.5,US Embassy,51.128736,71.46939
2023-10-05,57.4,16.2,US Embassy,51.128736,71.46939
2023-10-06,30.6,10.8,US Embassy,51.128736,71.46939
2023-10-07,15.0,5.4,US Embassy,51.128736,71.46939
2023-10-08,8.6,5.4,US Embassy,51.128736,71.46939
2023-10-09,9.1,7.6,US Embassy,51.128736,71.46939
2023-10-10,11.8,5.4,US Embassy,51.128736,71.46939
2023-10-11,9.8,10.8,US Embassy,51.128736,71.46939
2023-10-12,17.8,9.7,US Embassy,51.128736,71.46939
2023-10-13,14.0,3.2,US Embassy,51.128736,71.46939
2023-10-14,6.2,5.4,US Embassy,51.128736,71.46939
2023-10-15,9.6,7.6,US Embassy,51.128736,71.46939
2023-10-16,11.0,8.6,US Embassy,51.128736,71.46939
2023-10-17,15.0,11.9,US Embassy,51.128736,71.46939
2023-10-18,13.5,10.8,US Embassy,51.128736,71.46939
2023-10-19,16.9,10.8,US Embassy,51.128736,71.46939
2023-10-20,19.2,5.4,US Embassy,51.128736,71.46939
2023-10-21,8.9,6.5,US Embassy,51.128736,71.46939
2023-10-22,9.1,3.2,US Embassy,51.128736,71.46939
2023-10-23,7.7,5.4,US Embassy,51.128736,71.46939
2023-10-24,7.7,4.3,US Embassy,51.128736,71.46939
2023-10-25,7.4,5.4,US Embassy,51.128736,71.46939
2023-10-26,9.6,5.4,US Embassy,51.128736,71.46939
2023-10-27,9.6,10.8,US Embassy,51.128736,71.46939
2023-10-28,15.0,14.0,US Embassy,51.128736,71.46939
2023-10-29,16.9,6.5,US Embassy,51.128736,71.46939
2023-10-30,8.6,5.4,US Embassy,51.128736,71.46939
2023-10-31,9.1,5.4,US Embassy,51.128736,71.46939
2023-11-01,7.7,7.6,US Embassy,51.128736,71.46939
2023-11-02,11.5,8.6,US Embassy,51.128736,71.46939
2023-11-03,11.8,8.6,US Embassy,51.128736,71.46939
2023-11-04,11.8,11.9,US Embassy,51.128736,71.46939
2023-11-05,18.3,13.0,US Embassy,51.128736,71.46939
2023-11-06,20.7,17.3,US Embassy,51.128736,71.46939
2023-11-07,29.2,10.8,US Embassy,51.128736,71.46939
2023-11-08,18.8,6.5,US Embassy,51.128736,71.46939
2023-11-09,8.9,4.3,US Embassy,51.128736,71.46939
2023-11-10,7.0,5.4,US Embassy,51.128736,71.46939
2023-11-11,7.0,3.2,US Embassy,51.128736,71.46939
2023-11-12,6.2,6.5,US Embassy,51.128736,71.46939
2023-11-13,10.6,4.3,US Embassy,51.128736,71.46939
2023-11-14,6.5,4.3,US Embassy,51.128736,71.46939
2023-11-15,6.7,7.6,US Embassy,51.128736,71.46939
2023-11-16,11.3,11.9,US Embassy,51.128736,71.46939
2023-11-17,15.9,13.0,US Embassy,51.128736,71.46939
2023-11-18,44.0,4.3,US Embassy,51.128736,71.46939
2023-11-24,9.4,4.3,US Embassy,51.128736,71.46939
2023-11-25,9.4,9.7,US Embassy,51.128736,71.46939
2023-11-26,12.0,6.5,US Embassy,51.128736,71.46939
2023-11-27,10.8,6.5,US Embassy,51.128736,71.46939
2023-11-28,10.6,8.6,US Embassy,51.128736,71.46939
2023-11-29,12.1,6.5,US Embassy,51.128736,71.46939
2023-11-30,9.8,5.4,US Embassy,51.128736,71.46939
2023-12-01,9.6,5.4,US Embassy,51.128736,71.46939
2023-12-02,7.4,5.4,US Embassy,51.128736,71.46939
2023-12-03,8.9,6.5,US Embassy,51.128736,71.46939
2023-12-04,10.8,5.4,US Embassy,51.128736,71.46939
2023-12-05,10.1,7.6,US Embassy,51.128736,71.46939
2023-12-06,12.1,9.7,US Embassy,51.128736,71.46939
2023-12-07,8.9,10.8,US Embassy,51.128736,71.46939
2023-12-08,4.1,38.9,US Embassy,51.128736,71.46939
2023-12-28,3.1,4.3,US Embassy,51.128736,71.46939
2024-01-04,12.0,6.5,US Embassy,51.128736,71.46939
2024-01-05,13.1,5.4,US Embassy,51.128736,71.46939
2024-01-06,12.1,5.4,US Embassy,51.128736,71.46939
2024-01-07,11.8,5.4,US Embassy,51.128736,71.46939
2024-01-08,10.1,3.2,US Embassy,51.128736,71.46939
2024-01-09,19.2,4.3,US Embassy,51.128736,71.46939
2024-01-10,15.0,4.3,US Embassy,51.128736,71.46939
2024-01-11,14.0,3.2,US Embassy,51.128736,71.46939
2024-01-12,15.4,5.4,US Embassy,51.128736,71.46939
2024-01-13,10.1,3.2,US Embassy,51.128736,71.46939
2024-01-14,11.3,3.2,US Embassy,51.128736,71.46939
2024-01-15,11.5,3.2,US Embassy,51.128736,71.46939
2024-01-16,67.1,11.9,US Embassy,51.128736,71.46939
2024-01-17,33.0,5.4,US Embassy,51.128736,71.46939
2024-01-18,17.8,5.4,US Embassy,51.128736,71.46939
2024-01-19,26.8,6.5,US Embassy,51.128736,71.46939
2024-01-20,55.5,13.0,US Embassy,51.128736,71.46939
2024-01-21,44.0,10.8,US Embassy,51.128736,71.46939
2024-01-22,21.6,6.5,US Embassy,51.128736,71.46939
2024-01-23,31.1,8.6,US Embassy,51.128736,71.46939
2024-01-24,35.4,9.7,US Embassy,51.128736,71.46939
2024-01-25,26.8,7.6,US Embassy,51.128736,71.46939
2024-01-26,17.3,5.4,US Embassy,51.128736,71.46939
2024-01-27,15.4,3.2,US Embassy,51.128736,71.46939
2024-01-28,34.4,5.4,US Embassy,51.128736,71.46939
2024-01-29,59.4,14.0,US Embassy,51.128736,71.46939
2024-01-30,50.5,13.0,US Embassy,51.128736,71.46939
2024-01-31,18.3,5.4,US Embassy,51.128736,71.46939
2024-02-01,13.1,4.3,US Embassy,51.128736,71.46939
2024-02-02,15.0,5.4,US Embassy,51.128736,71.46939
2024-02-03,12.1,5.4,US Embassy,51.128736,71.46939
2024-02-04,14.0,5.4,US Embassy,51.128736,71.46939
2024-02-05,19.2,7.6,US Embassy,51.128736,71.46939
2024-02-06,20.7,7.6,US Embassy,51.128736,71.46939
2024-02-07,19.2,7.6,US Embassy,51.128736,71.46939
2024-02-08,11.8,5.4,US Embassy,51.128736,71.46939
2024-02-09,15.9,9.7,US Embassy,51.128736,71.46939
2024-02-10,12.1,5.4,US Embassy,51.128736,71.46939
2024-02-11,19.2,9.7,US Embassy,51.128736,71.46939
2024-02-12,16.4,8.6,US Embassy,51.128736,71.46939
2024-02-13,19.7,11.9,US Embassy,51.128736,71.46939
2024-02-14,21.1,10.8,US Embassy,51.128736,71.46939
2024-02-15,23.5,15.1,US Embassy,51.128736,71.46939
2024-02-16,18.8,11.9,US Embassy,51.128736,71.46939
2024-02-20,19.7,10.8,US Embassy,51.128736,71.46939
2024-02-21,21.1,13.0,US Embassy,51.128736,71.46939
2024-02-22,34.4,20.5,US Embassy,51.128736,71.46939
2024-02-23,61.3,50.8,US Embassy,51.128736,71.46939
2024-02-24,57.4,50.8,US Embassy,51.128736,71.46939
2024-02-25,22.6,11.9,US Embassy,51.128736,71.46939
2024-02-26,21.6,9.7,US Embassy,51.128736,71.46939
2024-02-27,28.3,14.0,US Embassy,51.128736,71.46939
2024-02-28,27.3,17.3,US Embassy,51.128736,71.46939
2024-02-29,42.0,37.8,US Embassy,51.128736,71.46939
2024-03-01,32.5,21.6,US Embassy,51.128736,71.46939
2024-03-02,27.3,17.3,US Embassy,51.128736,71.46939
2024-03-03,17.8,9.7,US Embassy,51.128736,71.46939
2024-03-04,14.0,7.6,US Embassy,51.128736,71.46939
2024-03-05,18.8,9.7,US Embassy,51.128736,71.46939
2024-03-06,17.8,9.7,US Embassy,51.128736,71.46939
2024-03-07,22.6,10.8,US Embassy,51.128736,71.46939
2024-03-08,46.5,40.0,US Embassy,51.128736,71.46939
2024-03-09,36.7,19.4,US Embassy,51.128736,71.46939
2024-03-10,19.2,9.7,US Embassy,51.128736,71.46939
2024-03-11,19.2,9.7,US Embassy,51.128736,71.46939
2024-03-12,30.6,17.3,US Embassy,51.128736,71.46939
2024-03-13,20.7,10.8,US Embassy,51.128736,71.46939
2024-03-14,24.9,14.0,US Embassy,51.128736,71.46939
2024-03-15,23.5,11.9,US Embassy,51.128736,71.46939
2024-03-16,14.5,7.6,US Embassy,51.128736,71.46939
2024-03-17,20.2,11.9,US Embassy,51.128736,71.46939
2024-03-18,33.0,22.7,US Embassy,51.128736,71.46939
2024-03-19,15.4,9.7,US Embassy,51.128736,71.46939
2024-03-20,35.5,18.4,US Embassy,51.128736,71.46939
2024-03-21,42.8,30.2,US Embassy,51.128736,71.46939
2024-03-22,57.4,45.4,US Embassy,51.128736,71.46939
2024-03-23,33.5,24.8,US Embassy,51.128736,71.46939
2024-03-24,20.7,15.1,US Embassy,51.128736,71.46939
2024-03-25,17.8,8.6,US Embassy,51.128736,71.46939
2024-03-26,19.2,11.9,US Embassy,51.128736,71.46939
2024-03-27,15.9,9.7,US Embassy,51.128736,71.46939
2024-03-28,16.4,7.6,US Embassy,51.128736,71.46939
2024-03-29,14.5,6.5,US Embassy,51.128736,71.46939
2024-03-30,13.1,6.5,US Embassy,51.128736,71.46939
2024-03-31,12.1,5.4,US Embassy,51.128736,71.46939
2024-04-01,11.5,11.9,US Embassy,51.128736,71.46939
2024-04-02,20.2,17.3,US Embassy,51.128736,71.46939
2024-04-03,26.4,20.5,US Embassy,51.128736,71.46939
2024-04-04,36.3,15.1,US Embassy,51.128736,71.46939
2024-04-05,35.5,34.6,US Embassy,51.128736,71.46939
2024-04-06,55.5,11.9,US Embassy,51.128736,71.46939
2024-04-07,20.7,9.7,US Embassy,51.128736,71.46939
2024-04-08,20.7,7.6,US Embassy,51.128736,71.46939
2024-04-09,15.4,7.6,US Embassy,51.128736,71.46939
2024-04-10,15.4,7.6,US Embassy,51.128736,71.46939
2024-04-11,16.9,15.1,US Embassy,51.128736,71.46939
2024-04-12,22.1,5.4,US Embassy,51.128736,71.46939
2024-04-13,11.5,5.4,US Embassy,51.128736,71.46939
2024-04-14,13.1,8.6,US Embassy,51.128736,71.46939
2024-04-15,15.4,6.5,US Embassy,51.128736,71.46939
2024-04-16,11.8,5.4,US Embassy,51.128736,71.46939
2024-04-17,12.1,10.8,US Embassy,51.128736,71.46939
2024-04-18,15.0,10.8,US Embassy,51.128736,71.46939
2024-04-19,22.1,9.7,US Embassy,51.128736,71.46939
2024-04-20,14.5,10.8,US Embassy,51.128736,71.46939
2024-04-21,17.8,19.4,US Embassy,51.128736,71.46939
2024-04-22,25.4,4.3,US Embassy,51.128736,71.46939
2024-04-23,9.8,6.5,US Embassy,51.128736,71.46939
2024-04-24,11.0,9.7,US Embassy,51.128736,71.46939
2024-04-25,13.1,6.5,US Embassy,51.128736,71.46939
2024-04-26,12.1,8.6,US Embassy,51.128736,71.46939
2024-04-27,27.8,17.3,US Embassy,51.128736,71.46939
2024-04-28,29.2,6.5,US Embassy,51.128736,71.46939
2024-04-29,12.6,5.4,US Embassy,51.128736,71.46939
2024-04-30,11.0,4.3,US Embassy,51.128736,71.46939
2024-05-01,11.5,4.3,US Embassy,51.128736,71.46939
2024-05-02,11.8,5.4,US Embassy,51.128736,71.46939
2024-05-03,10.8,6.5,US Embassy,51.128736,71.46939
2024-05-04,12.6,8.6,US Embassy,51.128736,71.46939
2024-05-05,15.9,7.6,US Embassy,51.128736,71.46939
2024-05-06,12.1,6.5,US Embassy,51.128736,71.46939
2024-05-07,16.4,16.2,US Embassy,51.128736,71.46939
2024-05-08,20.2,4.3,US Embassy,51.128736,71.46939
2024-05-09,8.4,5.4,US Embassy,51.128736,71.46939
2024-05-10,7.0,6.5,US Embassy,51.128736,71.46939
2024-05-11,9.1,8.6,US Embassy,51.128736,71.46939
2024-05-12,13.1,4.3,US Embassy,51.128736,71.46939
2024-05-13,6.7,5.4,US Embassy,51.128736,71.46939
2024-05-14,8.2,5.4,US Embassy,51.128736,71.46939
2024-05-15,8.2,7.6,US Embassy,51.128736,71.46939
2024-05-16,9.8,5.4,US Embassy,51.128736,71.46939
2024-05-17,7.4,5.4,US Embassy,51.128736,71.46939
2024-05-18,10.1,5.4,US Embassy,51.128736,71.46939
2024-05-19,6.0,3.2,US Embassy,51.128736,71.46939
2024-05-20,6.0,3.2,US Embassy,51.128736,71.46939
